id,rdf:type,dct:rights/cc:attributionName,dct:rights/karstlink:licenceType,dct:rights/dct:created,dct:rights/dct:modified,dct:rights/cc:attributionURL,rdfs:label,gn:alternateName,schema:containedInPlace,w3geo:latitude ,w3geo:longitude,w3geo:altitude,dwc:coordinatePrecision ,karstlink:length ,karstlink:verticalExtend,karstlink:extendBelowEntrance,karstlink:extendAboveEntrance,gn:countryCode,karstlink:discoveredBy,karstlink:hasAccessDocument/dct:creator,karstlink:hasAccessDocument/dc:language,karstlink:hasAccessDocument/dct:title,karstlink:hasAccessDocument/dct:description,karstlink:hasDescriptionDocument/dct:creator,karstlink:hasDescriptionDocument/dc:language,karstlink:hasDescriptionDocument/dct:title,karstlink:hasDescriptionDocument/dct:description
3474,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Pha Tad Senthang,PE0032,,16.929438829889943,101.52011744427085,922,,45,18,,,TH,,Martin Ellis,EN,,The 12 m entrance shaft lands in a chamber 10 m by 10 m with a blind rift at one end and no way on. The cave is located a couple of hundred metres to the south-east of the end of Tham Monhwa.,Martin Ellis,EN,,"While crossing the flat floor of 'Banana' doline, after crossing the stream which sinks at Tham Pha Rai, the path forks. Left leads up to the far end of the doline and on to Tham Phaya Naak. However, the right hand fork ascends the steep side of the doline to a col between 'Banana' doline and Doline 806. The easiest path goes right (north) and ascends a ridge before heading left and decsending gently around the northern side of the doline (for a short distance it appears to follow an old track cut into the side of the hill). A limestone outcrop is seen above the path and the entrance is at the base of this outcrop."
3478,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Pak Now,PE0036,,16.92753478814345,101.50012391222981,786,,75,15,,,TH,,Martin Ellis,EN,,Tham Pak Now is a short relict cave with a large chamber about 30m across.  Some small passages and crawls were not explored. It has been used extensively by monks in the past.,Martin Ellis,EN,,The cave is in a limestone outlier on the western edge of the mountain.
3480,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Tho,PE0041,,16.123106020528535,101.02229703877452,261,,247,31,,,TH,,Martin Ellis,EN,,"The first section of the cave consists of a shaft with three fixed padders (11, 8 and 12 m)  equipped with iron ladders. This is followed a mostly horizontal part which is a labyrinth of different chambers and small passages. Some descents and climbs are also equipped with iron ladders and every room is signed. Many of the small passages are dug out and enlarged.",Martin Ellis,EN,,"The cave is signed off the H21 (as Ban Tham Po) in Thai.  Go through the village and follow the signs to the wat. Don't go to the first wat, but take the track on the left which goes round the east side of the hill to the other wat at the northern end of the hill. There is a stairs in front of the wat. From this stairs leads a path about 5 min. to the gated cave. Gate was not locked."
3481,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Phra,PE0042,,16.13119198618096,101.02523948161179,200,,11,1,,,TH,,Martin Ellis,EN,,The cave consists of a chamber 6m in diameter with a couple of Buddhas in it.,Martin Ellis,EN,,The hill is 2.5km west of the H21.  Take the turning signed in Thai to the The Ban Khao Tham Phra school and follow the road round the base of the hill where there is a wat at the bottom of the steps. The 343 steps ascend very steeply to the entrance which is gated and kept locked.
3482,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave PE0043,PE0043,,16.131685569760812,101.02083237563137,200,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,Cave PE0043 is in a cliff in same tower as Tham Phra (PE0042) and is visible from Tham Tho.
3484,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Nam Bang,PE0050,,16.245428747523924,101.13552439479561,120,,100,0,,,TH,,Martin Ellis,EN,,"This is a network of caves in a small limestone hill, most of which have been converted to shrines and monks' quarters.  At the base of the hill there is a small cave which has a pool of water in it.",Martin Ellis,EN,,"This is a temple cave in Ban Tham Nam Bang, a village to the south east of Phetchabun town, and is a fairly well known tourist attraction. It is signposted from the H21 and from south of Lom Sak along the H2275."
3486,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,09/06/2019,09/06/2019,https://www.thailandcaves.shepton.org.uk,Tham Pun Sawan,PE0053,,15.532435095873728,101.26019143395736,140,,50,0,,,TH,,Martin Ellis,EN,,There are a couple of rundown meditation caves of about 50 m length.  There may be other small caves on the hill.,Martin Ellis,EN,,"Tham Pun Sawan is signposted to east of the H21 just north of Si Thep. Go past the Si Thep Historical Park and follow the road towards Wichian Buri. On the H2275 the wat is signed in Thai to the right (east).  Follow the sealed road for 6 km to a village then turn left (north) onto a dirt road. There are other wats are signed down this road. The road passes a small village and the wat is beside the hill on the right, a distance of 8.8 km from the main road."
3488,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Pha Ruag,PE0055,,16.942593150790653,101.51252250665384,860,,59,11,,,TH,,Martin Ellis,EN,,"The entrance is a small hole about 1.5 m in diameter and opens onto a 4 m pitch. This was already 'rigged' with a bamboo pole, but a lifeline (belayed to a fresh bamboo pole over the entrance) by the team that explored the cave. The pitch drops into a small chamber with some formations and a passage on the left leads to a smaller second chamber.",Martin Ellis,EN,,"Tham Pha Ruag is a very short remnant of a high level fossil system. The cave is located to the east of the col above Tham Yai Nam Nao and is reached by a very steep path up the side of the hill just to the east of the ranger station. From the Tham Yai Nam Nao car park walk down the surfaced road for a few metres and then follow the first track on the right (east) which leads to some fields. The path heads north into the forest about 100 m past a bamboo shack, but is difficult to find. Alternatively it is possible to reach this area via the less steep path that goes to Tham Song Hong."
3489,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Nam Nao,PE0056,,16.945413598500608,101.50792407182287,718,,275,15,,,TH,,Martin Ellis,EN,,"The stream resurges from amongst boulders on the left hand side of the path to Tham Yai Nam Nao. A 1.5 m high entrance to the right allows dry access into the streamway which can be followed for a few metres, past a small second entrance high on the right and across a pool to reach the base of a rift. This rift is a third entrance, but the steeply sloping rubble bank is tricky to descend. Beyond this rift entrance the water can be followed along 80 m of canal (up to 1.5 m deep) to reach a deep upstream sump.  - Sump One is 10 m long and 5 m deep. At the other side there is another 25 m of canal and then 15 m of stream passage to a gour dam which forms a small cascade. After another 10 m the way on is under an arch on the left and Sump Two is then soon reached. This has not been dived.",Martin Ellis,EN,,This is the main resurgence for the Tham Yai Nam Nao system and is located beside the path to Tham Yai Nam Nao.
3490,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 01,PE0057,,16.9531718868503,101.52553900045791,830,,90,14,,,TH,,Martin Ellis,EN,,"The large main entrance, which is 15m wide by 5m high, appears to be considerably older than the small seasonal stream passage which leads to the upper entrance. This main entrance is heavily choked with calcite and clastic deposits and is used occasionally by monks. The streamway is only 1 to 1.5m high and about 1m wide. After 70m the cave opens out into a small chamber.  The upper entrance enters the far end of this chamber as a rift and has a small climb. There is a possible high level passage leading off from the chamber.",Martin Ellis,EN,,The cave is in one of the limestone pinnacles a couple of kilometres to the east of Tham Yai Nam Nao. It is outside the National Park boundary.
3491,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 02,PE0058,,16.951238997796253,101.53136917084203,860,,43,4,,,TH,,Martin Ellis,EN,,"This is a short cave located on the same limestone outcrop as Cave 01. It is used by monks as a retreat. The passage soon chokes and the floor has been excavated in a couple of places, probably for guano.",Martin Ellis,EN,,The cave is in one of the limestone pinnacles a couple of kilometres to the east of Tham Yai Nam Nao. It is outside the National Park boundary.
3492,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Pha Pai,PE0059,,16.93727626791667,101.51593334698062,860,,84,7,,,TH,,Martin Ellis,EN,,This is another remnant of the old high level system. The entrance has been used as a retreat by monks. To the right a small passage soon closes down while to the left the passage leads to a second chamber which has been mined for guano. At the back of the chamber the passage is completely choked with clastic fill and a small oxbow in this fill has been crawled through.,Martin Ellis,EN,,"It is located only a few metres below the ridgeline between Doline 715 and 'Banana' doline on the eastern side of the mountain.  From the car parking spot to the east of the mountain take the path up the valley to the col where the main path goes to the left towards Tham Pha Rai and Tham Phaya Naak. Take the path which leads right, past Tham Pha Hok, and ascends towards the ridge.  The cave is to the right of the path and is not particularly obvious despite the large entrance.  Alternatively go past Tham Song Hong and follow the ridge south.  However, the path goes over the top of the cave and the entrance cannot be seen."
3493,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Pha Hok,PE0060,,16.939396337439057,101.5176037607105,760,,51,13,,,TH,,Martin Ellis,EN,,"The cave has four entrances, one of which is small and another is a 7 m pitch. The only point of interest about this cave is its location less than 50 m above the Tham Pha Rai Inlet in Tham Yai Nam Nao.",Martin Ellis,EN,,Tham Pha Hok is a short fossil cave located above a flood sink at the northern edge of the 'Banana' doline. It is in a cliff only a few metres uphill and to the right from the first col reached from the Tham Pha Rai car park.
3494,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 05,PE0061,,16.92239006252578,101.52844973029849,776,,100,25,,,TH,,Martin Ellis,EN,,"The cave had been found in January 2004, but had not been explored to a conclusion. The small entrance opens into a chamber.  From here it is possible either to descend the steep, dry streamway which has a couple of climbs in it or to descend the chamber to the left. At the bottom the way on is down through a boulder choke. This was looked at by two groups in January 2005, one of which used a ladder to descend the choke, but due to time constraints a definite conclusion was still not found. In January 2006 there were two visits to Cave 05 when more determined and better equipped explorers pushed down through the boulders until it became too tight.",Martin Ellis,EN,,Cave 05 is located below and about 100m from the southern entrance to Tham Phaya Naak.
3495,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,01/07/2012,01/07/2012,https://www.thailandcaves.shepton.org.uk,Cave 07,PE0062,,16.93913420593307,101.5220107812763,780,,20,5,,,TH,,Martin Ellis,EN,,"This cave has a couple of entrances rigged with old bamboo ladders, but the cave has not yet been surveyed and this area needs to be looked at more closely.",Martin Ellis,EN,,Cave 07 is just beyond Tham Pha Hok in an outcrop of limestone to the right of the path.
3496,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 08,PE0063,,16.939399334541136,101.52248351930852,770,,10,5,,,TH,,Martin Ellis,EN,,Cave 08 is a short phreatic tube descending at a 45� angle.,Martin Ellis,EN,,"This cave is a few metres downhill from Cave 07, but further away from the path."
3497,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,15/10/2018,15/10/2018,https://www.thailandcaves.shepton.org.uk,Tham Badan,PE0064,,16.921227917836756,101.53039528368907,760,,655,29,,,TH,,Martin Ellis,EN,,"The entrance leads down to a streamway that quickly sumps in the downstream direction.  Heading upstream there is a muddy slope and chamber on the left which ascends to a possible second entrance. After the chamber there is over 500 m of passage, which is very high in places, to an upstream sump. With a lot of work it might be possible to dig away the sandbanks at the upstream end and lower the sump.",Martin Ellis,EN,,"This stream cave is located in Doline 725 ('Elephant' doline) to the north of Tham Phaya Naak. Follow the same route as for Tham Phaya Naak, but turn left (east) when at the northern end of the limestone hill with Tham Phaya Naak.  The path descends down into the doline and the cave entrance."
3498,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 10,PE0065,,16.917855339739532,101.52849239999712,825,,35,2,,,TH,,Martin Ellis,EN,,The cave consists of a 10 m entrance chamber with a small crawl leading off from the back of the cave. The crawl was not draughting in January 2005.,Martin Ellis,EN,,From the southern entrance to Tham Phaya Naak a large cave entrance can be seen in the cliff above.
3499,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 21,PE0066,,16.9313320357873,101.51747768829944,948,,20,15,,,TH,,Martin Ellis,EN,,Cave 21 is a 15 m pitch into a blind rift heading towards the nearby Cave 22.,Martin Ellis,EN,,"The path to Tham Monhwa ascends a limestone outcrop and two shafts are found beside the path, just past the second entrance to Tham Monhwa."
3500,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 12,PE0067,,16.755683414737266,101.50899566838869,855,,10,0,,,TH,,Martin Ellis,EN,,There are a couple of short phreatic tubes with bamboo structures built by monks.,Martin Ellis,EN,,Located in the same limestone hill as Tham Pha Hong. From the end of the track follow a vague path along the base of the cliff for about 100 m to the cave.
3501,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 17,PE0068,,16.917897446205714,101.5483753147234,900,,10,0,,,TH,,Martin Ellis,EN,,"This cave is located in the line of limestone cliffs that are on the eastern edge of the National Park and is an old relict cave used as a camp by hunters. A bamboo ladder leads up to the 10 m long, 5 m wide by 30 m high cave.",Martin Ellis,EN,,This cave is a long way into the forests of the Nam Nao National Park.  The good path follows the edge of the sandstone hills just outside the eastern boundary of the park past the 'Banana' and 'Elephant' dolines and nearly past Doline 728.
3502,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 18,PE0069,,16.94027293567623,101.51316734327166,830,,5,2,,,TH,,Martin Ellis,EN,,A 5 m long vadose canyon was found near the southern edge of the exposed limestone. Much of the canyon is unroofed and there are numerous other holes in this area.,Martin Ellis,EN,,"From Tham Song Hong the ridge was followed north towards Tham Pha Ruag.  At the base of the summit outcrop, on the eastern side, there is an inclined area of exposed limestone."
3503,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 20,PE0070,,16.914775832930022,101.53210119940546,755,,5,5,,,TH,,Martin Ellis,EN,,A 5m drop in two steps to a crawling sized cave that hasn't been explored. There are several other shakeholes in this area.,Martin Ellis,EN,,Follow the path beyond Tham Phaya Naak to floor of doline then turn left (north) after approximately 500 m.
3504,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Sink PE0071,PE0071,,16.921155169936423,101.51066151712394,793,,3,3,,,TH,,Martin Ellis,EN,,"The stream sinks into boulders and there is no clear way on amongst the boulders, wood and wildlife.  The sink is approximately 170 m south-east of the aven at the end of the 1992 series of Tham Yai Nam Nao and less than 20 m higher than the top of the aven at the end of Tham Yai Nam Nao.",Martin Ellis,EN,,Walking via Tham Pak Now there is a large stream sink was found at the bottom of Doline 771. A good path leads down into this doline and passes close to the sink.
3505,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 19,PE0072,,16.914658944498843,101.5335164349646,755,,2,2,,,TH,,Martin Ellis,EN,,The larger hole needs kit to descend the 2 m deep drop between boulders. Not explored. There are two shakeholes at this location.,Martin Ellis,EN,,Follow the path beyond Tham Phaya Naak to floor of doline then turn left (north) after approximately 500 m.
3506,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave PE0073,PE0073,,16.93904760565684,101.5173175970311,775,,0,0,,,TH,,Martin Ellis,EN,,A draught has been detected blowing out from between these boulders.,Martin Ellis,EN,,"Opposite Cave 07, on the left of the path and a few metres uphill from Tham Pha Hok, there is a limestone outcrop and a jumble of boulders."
3507,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 13,PE0074,,16.94044986679411,101.51053274073385,810,,0,0,,,TH,,Martin Ellis,EN,,"This hole will need digging, but was draughting out in January 2005.",Martin Ellis,EN,,This choked cave entrance was found when ascending from the bottom of Doline 715 towards Tham Pha Pai.
3508,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 15,PE0075,,16.933951455331393,101.518938875835,820,,0,0,,,TH,,Martin Ellis,EN,,"This hole will need digging, but was draughting out in January 2005.",Martin Ellis,EN,,Located on the side of Doline 715 as you descend from the path which follows the ridge between Tham Pha Pai and Tham Monhwa.
3509,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 22,PE0076,,16.93140312611096,101.51757247089432,931,,0,0,,,TH,,Martin Ellis,EN,,"It has not been descended, but is probably another blind shaft.",Martin Ellis,EN,,This shaft is located close to and on the same joint as Cave 21.
3510,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Sink PE0077,PE0077,,16.915555464998956,101.5325995265388,755,,0,0,,,TH,,Martin Ellis,EN,,A stream was sinking here in January 2005. The sink is choked with wood and bamboo which will have to be removed to allow exploration. A rope or ladder might also be useful to gain entry.,Martin Ellis,EN,,"Reached from the easterly (Tham Pha Rai) car park and then taking the path that traverses the sandstone hills on the eastern flanks of the 'Banana' doline and 'Elephant' doline.  These sites are in the third doline along, Doline 728, but a long way upstream from the bottom of the doline which is below Cave 5."
3511,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Sink PE0078,PE0078,,16.915081063875416,101.53370973584212,755,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,An overflow sink for Sink PE0077 which has a small stream sinking in it.
3512,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Pha Thong,PE0079,,16.24859189115213,100.82193768754736,166,,663,41,,,TH,,Martin Ellis,EN,,"A flight of steps from the wat leads to a rift entrance. Just inside the entrance a passage on the right leads down to a series of small passages. Back in the entrance chamber there is a large Buddha, some other statues and a brick built water reservoir. A high second entrance enters above the Buddha. Crossing this entrance chamber there is a large passage coming in from the left that can be reached by climbing down on the right and doubling back on yourself. This passage is phreatic and ascends as a series of phreatic loops. After a few metres a couple of  metal ladders, 18m and 7m long, help the ascent and are soon followed by a surprisingly tricky climb for a �show cave�. The cave then levels off and the 5m wide by 10m passage leads past an oxbow on the left to a small, but high, chamber with a few squeaky bats. There is also a very small skylight in this chamber. The cave becomes smaller as you reach the second entrance and is a phreatic maze with a couple of routes through to the entrance. Just before you reach this section there is a passage on the right which leads to the top of a narrow 3m deep rift. The strong draught blowing down this rift indicates that there might be a third entrance and voices from another group could also be heard from this rift. However, it is unlikely that the tour party descended the rift as it didn�t look like it took a lot of traffic.",Martin Ellis,EN,,"Driving east along the H113 in Chon Daen towards Phetchabun town a blue sign is seen pointing to the north to Tham Pha Thong (there isn't a sign when driving into the town from the Phetchabun town direction). Unfortunately there are no more blue signs. At the first village you reach, after driving over a couple of low limestone hills, take the turning on the left at the Y junction instead of following the main road. Take this side road for about 1km to just outside the village.  Ban Pha Thong is signed in Thai as being straight on at a sharp right hand bend. Driving for about 3km brings you to the village and the limestone cliffs with the cave can be seen on the left. In the village take the concrete road on the left to the wat. This is signposted (in Thai), but isn't obvious when travelling in the direction described. The wat is about 1km from the village at the foot of the cliff. The cave is a show cave of sorts and guides may be available at the wat."
3513,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 23,PE0080,,16.919642337530657,101.53006445781105,894,,10,0,,,TH,,Martin Ellis,EN,,It is a small shelter cave with a couple of beds.,Martin Ellis,EN,,From the eastern entrance to Tham Wim Mahn Mek turning left brings you to Cave 23.
3514,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 24,PE0081,,16.91932405440762,101.53023848312985,875,,20,0,,,TH,,Martin Ellis,EN,,This cave is about 20 m wide and deep and is also used by monks.  There is a skylight entrance to the right and the cave has some fossil calcite bosses.,Martin Ellis,EN,,From the eastern entrance to Tham Wim Mahn Mek turning right brings you to Cave 24.
3515,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 25,PE0082,,16.921471600879293,101.5311398062219,750,,25,10,,,TH,,Martin Ellis,EN,,To enter the cave you climb down an old dry waterfall for about 10 m (a rope is useful). The stream comes in from ahead of you (from Tham Badan?) into a clean cut passage heading downwards at about 60�.  This slope requires a handline or rope to descend. At the bottom of the drop the cave closes down and the stream disappears into a very small sump.,Martin Ellis,EN,,"The entrance to Cave 25 is, according to the GPS fixes, 100 m north-east of Tham Badan and a few metres lower."
3516,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Cave 26,PE0083,,16.910313019103096,101.53654517929019,772,,100,24,,,TH,,Martin Ellis,EN,,"By climbing over the camp bed a fossil passage is reached. A second entrance is immediately on the left.  After 15 m a 2 m climb down leads to a further 50 m of walking passage to a large static pool with a strong draught flowing out. On the first visit by the SMCC in January 2006 the pool appeared to be a duck with water about 50 cm deep. However, on a follow up visit to the cave in February 2009 the duck was found to be sumped and there were calcite rafts floating on the sump pool. The pitch entrance has two 8 m vertical holes into the chamber while the third entrance is a sloping passage into the chamber of Cave 26.",Martin Ellis,EN,,To reach Cave 26 follow the path beyond Tham Phaya Naak down to the floor of doline on the right (west). The two small entrances are in an outcrop next to open area.  The larger entrance has a camp inside.
3517,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Yai Nam Ko,PE0084,,16.806010564103158,101.14431428232824,608,,67,20,,,TH,,Martin Ellis,EN,,The cave has one large entrance overlooking Lom Sak and a small side entrance up from the lake. There is a Buddha and the cave is used as a camp.,Martin Ellis,EN,,"From the new dam in Ban Nam Ko the old road leads to a small cave, Tham Fa Thip Khao, which is a shrine and has some buildings. From here a reputed 3,000 steps lead up Khao Nam Ko Yai to the cave."
3518,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,03/11/2017,03/11/2017,https://www.thailandcaves.shepton.org.uk,Cave PE0085,PE0085,,15.863931273525475,100.95712590016403,108,,15,0,,,TH,,Martin Ellis,EN,,This cave is at the northern end of the hill near where the track enters the wat.  A few steps lead to the bricked up entrance. The door in the wall was found to be unlocked and we even managed to switch on the lights. The cave is simply a 15 m long section of concrete floored passage with a Buddha at the far end.,Martin Ellis,EN,,"Between the junction of the H225 with the H21 and the town of Bueng Sam Phan a blue tourist sign, in English and Thai, points west towards this cave. Taking the turning you have to use some initiative to find the cave. There are a couple more signs that bring you round in a circle and nearly back onto the H21. The small hill with Wat Tham Pha Nang is the only limestone hill around and it stands out prominently from the surrounding rice paddies. The wat at the foot of the hill appears to be a meditation wat used during the rainy season retreats, hence the sign."
3519,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Khao Laum,PE0086,,15.890566365531566,100.92323822287138,330,,40,5,,,TH,,Martin Ellis,EN,,Steps behind the building lead up for 30 m to the small entrance.  There is a wooden platform built outside the cave. A few steps lead down into a short series of rifts and chambers with skylights.,Martin Ellis,EN,,"A small, painted, wooden sign indicates the turning off the H21 for this monk�s campsite.  This turning is to the west just north of the crossroads with the H225. The sealed road goes past Tham Pha Nang before reaching a village. Here the road ends at a T junction. Turn right and follow the track into the fields. Another small sign shows the turning onto another even rougher track which leads to the camp. The co-ordinates are for the camp."
3523,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,19/06/2016,19/06/2016,https://www.thailandcaves.shepton.org.uk,Tham Suksan Dai Din,PE0090,,16.69113085009484,101.13709443326952,247,,74,15,,,TH,,Martin Ellis,EN,,"A short climb leads to slope down into a chamber. There are various routes off the chamber, but they all close down quickly. The floor of the chamber has guano and this has been mined in the past.",Martin Ellis,EN,,From the end of the road at the base of the steps up to Tham Sombat a path heads east for the few metres to the cave entrance.
3524,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Tha Toei,PE0091,,15.746427510021256,101.03783925872719,140,,0,0,,,TH,,Martin Ellis,EN,,"The entrance is about 50m above the base of the cliff and is a large rift with a gate. The steps can be seen to continue inside the cave. The cave was not visited, but it is reported to be decorated with a large Buddha.",Martin Ellis,EN,,"The wat is at the north-eastern end of the range of limestone hills being quarried between the new and old routes of the H21.  The wat is marked on the 1:50,000 map.  Steps lead up to the large cave entrance from the cemetery in the wat.  The co-ordinates are for the start of the steps."
3525,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Khao Tham,PE0092,,16.011674644446984,101.05138323252459,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,"A 227 m hill 2 km west of the H21, named on the 1:50,000 map and is on the MapMagic CD-ROM."
3526,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Khuha Banphot,PE0093,,16.17205705295695,101.16850259409726,194,,49,6,,,TH,,Martin Ellis,EN,,"The cave consists of a single passage 5 m x 5 m. The guano floor has been mined in a couple of places and there are a couple of active, white active formations in the cave. The guide called the cave Tham Kaeo.",Martin Ellis,EN,,"The wat is 2.5km east of the H2275 and is reached via a turning 1km north of the junction with the H2320. From the wat a path leads up the hill, heading north, to the entrance which is in a cliff overlooking the road."
3527,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Lu,PE0094,,16.227111721074962,101.01011318252748,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,A village on the H113. When coming from Wang Chomphu the village is at the start of the steep ascent.
3528,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Si Song Tham,PE0095,,16.036411110957328,100.9559509149881,160,,15,0,,,TH,,Martin Ellis,EN,,There is a small cave about 100 m to the north of the wat. The cave entrance had an impressively large swarm of wild bees hanging from the roof. The cave was very short with a rock breakdown floor.,Martin Ellis,EN,,Wat Khao Tham Si Song Tham is located to the north of the H2938 between the two parts of Ban Sap Ma Saen. The co-ordinates are for the car park.
3529,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,08/09/2018,08/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Achan Khot,PE0096,,16.360120705974786,101.0837354971434,200,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,"Ban Tham Achan Khot is a village 2 km to the west of the H21 with access from Ban Sakae Ngam and Ban Non Ko. It is marked on the 1:50,000 map."
